Year,RCDTS,School Name,City,County,Title 1 Status,Student Attendance Rate,Student Mobility Rate,Student Chronic Truancy Rate,High School Dropout Rate - Total,School Type,Teacher Retention Rate
2020,150162990252361,Mount Greenwood Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.4,0.7,0.4,,ELEMENTARY,95.2
2020,150162990252362,Mount Vernon Elem School,Chicago,Cook,Schoolwide Title One Program,96.6,16.5,22.7,,ELEMENTARY,81.3
2020,150162990252363,Mozart Elem School,Chicago,Cook,Schoolwide Title One Program,96.1,8.4,18.8,,ELEMENTARY,88.2
2020,150162990252365,Murphy Elem School,Chicago,Cook,Schoolwide Title One Program,96,11,13.9,,ELEMENTARY,89.2
2020,150162990252366,Murray Elem Language Academy,Chicago,Cook,Schoolwide Title One Program,96.3,1.1,15.6,,ELEMENTARY,85
2020,150162990252367,Brown R Elem Community Acad,Chicago,Cook,Schoolwide Title One Program,96.6,13.1,24.9,,ELEMENTARY,88.6
2020,150162990252368,Nash Elem School,Chicago,Cook,Schoolwide Title One Program,94.2,25.1,44.3,,ELEMENTARY,86.8
2020,150162990252369,Neil Elem School,Chicago,Cook,Schoolwide Title One Program,95.4,8.9,31.1,,ELEMENTARY,48.4
2020,15016299025236C,Chicago Collegiate Charter School,Chicago,Cook,Schoolwide Title One Program,93.6,11.7,39.3,3,CHARTER SCH,43.3
2020,150162990252370,Nettelhorst Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.5,4,11.2,,ELEMENTARY,92
2020,150162990252371,Newberry Elem Math & Science Acad,Chicago,Cook,Schoolwide Title One Program,96.2,2.7,16.3,,ELEMENTARY,86.6
2020,150162990252372,Carver Primary School,Chicago,Cook,Schoolwide Title One Program,94,23.5,24.8,,ELEMENTARY,76.6
2020,150162990252373,Nightingale Elem School,Chicago,Cook,Schoolwide Title One Program,97.2,6.8,5,,ELEMENTARY,90.3
2020,150162990252374,Nixon Elem School,Chicago,Cook,Schoolwide Title One Program,96.7,8.3,12.7,,ELEMENTARY,90.1
2020,150162990252375,Nobel Elem School,Chicago,Cook,Schoolwide Title One Program,95.7,8.1,23.4,,ELEMENTARY,81.3
2020,150162990252376,Norwood Park Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.7,1.2,5.1,,ELEMENTARY,94.4
2020,150162990252380,Ogden Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",95.5,10.5,20.1,,ELEMENTARY,
2020,150162990252381,Oglesby Elem School,Chicago,Cook,Schoolwide Title One Program,96.7,21.1,23.7,,ELEMENTARY,81.3
2020,150162990252382,OKeeffe Elem School,Chicago,Cook,Schoolwide Title One Program,95.5,20,27.7,,ELEMENTARY,72.1
2020,150162990252383,Onahan Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.5,2.8,8.6,,ELEMENTARY,92.4
2020,150162990252384,Oriole Park Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.7,1.6,5,,ELEMENTARY,90.9
2020,150162990252385,Piccolo Elem Specialty School,Chicago,Cook,Schoolwide Title One Program,96.1,13.3,24.1,,ELEMENTARY,85.9
2020,150162990252386,Otis Elem School,Chicago,Cook,Schoolwide Title One Program,95.4,6.6,20.1,,ELEMENTARY,82.6
2020,150162990252387,OToole Elem School,Chicago,Cook,Schoolwide Title One Program,96.9,26.8,15.3,,ELEMENTARY,86.7
2020,150162990252389,Owen Elem Scholastic Academy,Chicago,Cook,Schoolwide Title One Program,97.6,1.1,1.7,,ELEMENTARY,97
2020,15016299025238C,Frazier Prep Acad Charter ES,Chicago,Cook,Schoolwide Title One Program,97,15.1,16.3,,CHARTER SCH,0
2020,150162990252391,Palmer Elem School,Chicago,Cook,Schoolwide Title One Program,96.4,4.7,10.9,,ELEMENTARY,94.5
2020,150162990252392,Parker Elem Community Academy,Chicago,Cook,Schoolwide Title One Program,96.2,15,10.6,,ELEMENTARY,91.7
2020,150162990252394,Park Manor Elem School,Chicago,Cook,Schoolwide Title One Program,96.6,19.3,21,,ELEMENTARY,93.9
2020,150162990252395,Parkside Elem Community Academy,Chicago,Cook,Schoolwide Title One Program,96.3,22,18.9,,ELEMENTARY,60
2020,150162990252396,Pasteur Elem School,Chicago,Cook,Schoolwide Title One Program,96.2,6.2,6.4,,ELEMENTARY,76.1
2020,150162990252398,Peck Elem School,Chicago,Cook,Schoolwide Title One Program,96.2,4.1,12.2,,ELEMENTARY,72.2
2020,150162990252399,Peirce Elem Intl Studies School,Chicago,Cook,Schoolwide Title One Program,97.1,3.8,10.6,,ELEMENTARY,84.8
2020,150162990252400,Penn Elem School,Chicago,Cook,Schoolwide Title One Program,96.3,17.1,21.6,,ELEMENTARY,83
2020,150162990252401,Washington  H Elem School,Chicago,Cook,Schoolwide Title One Program,96.1,20.6,21.6,,ELEMENTARY,75
2020,150162990252402,Pershing Elem Humanities Magnet,Chicago,Cook,Schoolwide Title One Program,96.7,6.5,17.1,,ELEMENTARY,74
2020,150162990252403,Peterson Elem School,Chicago,Cook,Schoolwide Title One Program,96.5,4.7,10.7,,ELEMENTARY,91
2020,150162990252404,Pickard Elem School,Chicago,Cook,Schoolwide Title One Program,97.3,6.8,1.4,,ELEMENTARY,93.7
2020,150162990252405,Pirie Elem Fine Arts & Academic C,Chicago,Cook,Schoolwide Title One Program,94.9,21.1,31.6,,ELEMENTARY,85.7
2020,150162990252406,Plamondon Elem School,Chicago,Cook,Schoolwide Title One Program,96.9,12.3,13.3,,ELEMENTARY,89.5
2020,150162990252409,Portage Park Elem School,Chicago,Cook,Schoolwide Title One Program,96.6,6.8,11.6,,ELEMENTARY,88.3
2020,15016299025240C,Horizon Sci Academy - Southwest Charter,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96,4.5,22.9,0.8,CHARTER SCH,5.9
2020,150162990252410,Prescott Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.7,4.7,9.2,,ELEMENTARY,87.8
2020,150162990252412,Prussing Elem School,Chicago,Cook,Schoolwide Title One Program,96.3,5.3,5.3,,ELEMENTARY,93.4
2020,150162990252413,Pulaski Intl Sch of Chicago,Chicago,Cook,Schoolwide Title One Program,96.5,2.3,8.8,,ELEMENTARY,90.9
2020,150162990252414,Pullman Elem School,Chicago,Cook,Schoolwide Title One Program,95.9,14,32.8,,ELEMENTARY,76.5
2020,150162990252416,Ravenswood Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.1,4.9,11.9,,ELEMENTARY,84.5
2020,150162990252417,Ray Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.4,6.9,14,,ELEMENTARY,87.7
2020,150162990252419,Reavis Elem Math & Sci Spec Schl,Chicago,Cook,Schoolwide Title One Program,96,16.7,28,,ELEMENTARY,97.1
2020,15016299025241C,Great Lakes Academy Charter ES,Chicago,Cook,Schoolwide Title One Program,96.7,4.3,24.6,,CHARTER SCH,53.8
2020,150162990252421,Reilly Elem School,Chicago,Cook,Schoolwide Title One Program,96.6,7.7,13.9,,ELEMENTARY,87.2
2020,150162990252422,Reinberg Elem School,Chicago,Cook,Schoolwide Title One Program,96.1,8.6,11,,ELEMENTARY,92.1
2020,150162990252423,Revere Elem School,Chicago,Cook,Schoolwide Title One Program,95.1,26.7,36.3,,ELEMENTARY,72
2020,150162990252426,Rogers Elem School,Chicago,Cook,Schoolwide Title One Program,96.7,5.1,8.4,,ELEMENTARY,90
2020,150162990252428,Ruggles Elem School,Chicago,Cook,Schoolwide Title One Program,96.3,18.7,16.3,,ELEMENTARY,84.3
2020,150162990252429,Ryder Elem Math & Sci Spec School,Chicago,Cook,Schoolwide Title One Program,96.9,18.1,8.1,,ELEMENTARY,84.7
2020,150162990252434,Sauganash Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97,2.8,1,,ELEMENTARY,95.5
2020,150162990252435,Sawyer Elem School,Chicago,Cook,Schoolwide Title One Program,96.6,4.1,13,,ELEMENTARY,90.6
2020,150162990252436,Sayre Elem Language Academy,Chicago,Cook,Schoolwide Title One Program,95.7,4.9,17.4,,ELEMENTARY,81
2020,150162990252437,Ashe Elem School,Chicago,Cook,Schoolwide Title One Program,95,28.5,40.1,,ELEMENTARY,94.4
2020,150162990252438,Scammon Elem School,Chicago,Cook,Schoolwide Title One Program,96.2,6.6,13,,ELEMENTARY,81.9
2020,150162990252442,Schmid Elem School,Chicago,Cook,Schoolwide Title One Program,97.5,10.8,12.1,,ELEMENTARY,90.9
2020,150162990252444,Schubert Elem School,Chicago,Cook,Schoolwide Title One Program,96.6,8.3,13.4,,ELEMENTARY,88.2
2020,150162990252446,Seward Elem Communication Arts Ac,Chicago,Cook,Schoolwide Title One Program,96.4,6.5,16.5,,ELEMENTARY,93.4
2020,15016299025244C,Moving Everest Charter School,Chicago,Cook,Schoolwide Title One Program,95.8,6.7,25.6,,CHARTER SCH,62.5
2020,150162990252451,Sheridan Elem Math & Science Acad,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",98,0.9,2.8,,ELEMENTARY,94.9
2020,150162990252452,Mireles Elem Academy,Chicago,Cook,Schoolwide Title One Program,95.6,19.2,7.5,,ELEMENTARY,83.3
2020,150162990252453,Sherman Elem School,Chicago,Cook,Schoolwide Title One Program,96.3,27.2,26.3,,ELEMENTARY,67.9
2020,150162990252454,Sherwood Elem School,Chicago,Cook,Schoolwide Title One Program,96.4,7.7,25.4,,ELEMENTARY,94.4
2020,150162990252455,Shields Elem School,Chicago,Cook,Schoolwide Title One Program,96.3,7.8,15.1,,ELEMENTARY,89.4
2020,150162990252456,Shoesmith Elem School,Chicago,Cook,Schoolwide Title One Program,96.3,6.1,19.9,,ELEMENTARY,86.7
2020,150162990252457,Shoop Math-Sci Tech Elem Academy,Chicago,Cook,Schoolwide Title One Program,96.6,13.7,11.2,,ELEMENTARY,88.5
2020,150162990252458,Skinner Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.6,6.5,8.6,,ELEMENTARY,96
2020,150162990252459,Smyser Elem School,Chicago,Cook,Schoolwide Title One Program,96.1,6.9,10.4,,ELEMENTARY,95.5
2020,15016299025245C,KIPP Chicago Charter School - KIPP One Academy,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",98.5,6.9,9.3,,CHARTER SCH,33.8
2020,150162990252460,Smyth  J Elem School,Chicago,Cook,Schoolwide Title One Program,95.7,17.4,28.4,,ELEMENTARY,71
2020,150162990252461,Solomon Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.6,6.2,9.2,,ELEMENTARY,93.1
2020,150162990252462,Spencer Technology Acad Elem Sch,Chicago,Cook,Schoolwide Title One Program,93,23.5,44.9,,ELEMENTARY,72.6
2020,150162990252464,Stagg Elem School,Chicago,Cook,Schoolwide Title One Program,96.2,17.8,26.6,,ELEMENTARY,76.3
2020,150162990252465,Stevenson Elem School,Chicago,Cook,Schoolwide Title One Program,96.4,4.1,6.3,,ELEMENTARY,92.2
2020,150162990252468,Stone Elem Scholastic Academy,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.3,2,5.9,,ELEMENTARY,89.7
2020,150162990252469,Spry Elem Community School,Chicago,Cook,Schoolwide Title One Program,96.7,7.3,16,,ELEMENTARY,83.3
2020,15016299025246C,CICS - Bucktown Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.8,2.6,9.3,,CHARTER SCH,51.2
2020,150162990252472,Stowe Elem School,Chicago,Cook,Schoolwide Title One Program,96,8.2,17.5,,ELEMENTARY,78.1
2020,150162990252474,Sullivan Elem School,Chicago,Cook,Schoolwide Title One Program,95.9,15.4,24.6,,ELEMENTARY,90.1
2020,150162990252475,Sumner Elem Math & Sci Comm Acad,Chicago,Cook,Schoolwide Title One Program,96.8,18,23,,ELEMENTARY,94.3
2020,150162990252476,Sutherland Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97,3.6,5.9,,ELEMENTARY,85.3
2020,150162990252477,Swift Elem Specialty School,Chicago,Cook,Schoolwide Title One Program,97.2,11.5,9.1,,ELEMENTARY,91.5
2020,150162990252478,Talcott Elem School,Chicago,Cook,Schoolwide Title One Program,97.1,3.4,11.7,,ELEMENTARY,85.1
2020,150162990252479,Tanner Elem School,Chicago,Cook,Schoolwide Title One Program,95,20.2,34.3,,ELEMENTARY,94
2020,15016299025247C,CICS - Longwood Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96,8.2,21.4,6,CHARTER SCH,8.1
2020,150162990252480,Taylor Elem School,Chicago,Cook,Schoolwide Title One Program,95.5,16.5,25.5,,ELEMENTARY,84.3
2020,150162990252484,Thorp  J N Elem School,Chicago,Cook,Schoolwide Title One Program,95.1,22.5,39.3,,ELEMENTARY,81.6
2020,150162990252486,Thorp  O A Elem Scholastic Acad,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.5,1.1,3.2,,ELEMENTARY,93.1
2020,150162990252487,Tilton Elem School,Chicago,Cook,Schoolwide Title One Program,95.4,24.8,32.6,,ELEMENTARY,86.4
2020,150162990252488,Tonti Elem School,Chicago,Cook,Schoolwide Title One Program,96.5,5.9,15.6,,ELEMENTARY,91.9
2020,15016299025248C,CICS - Prairie Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",95.9,5.1,24.5,,CHARTER SCH,72.7
2020,150162990252490,Twain Elem School,Chicago,Cook,Schoolwide Title One Program,96.3,5.4,0,,ELEMENTARY,90.9
2020,150162990252491,Vanderpoel Elem Magnet School,Chicago,Cook,Schoolwide Title One Program,97.4,1.7,13,,ELEMENTARY,78.8
2020,150162990252492,Lavizzo Elem School,Chicago,Cook,Schoolwide Title One Program,97.2,20.8,15.3,,ELEMENTARY,82.2
2020,150162990252494,Volta Elem School,Chicago,Cook,Schoolwide Title One Program,96.8,6.8,7.8,,ELEMENTARY,90.9
2020,150162990252497,Wacker Elem School,Chicago,Cook,Schoolwide Title One Program,97.2,4.5,12.4,,ELEMENTARY,76.2
2020,150162990252498,Wadsworth Elem School,Chicago,Cook,Schoolwide Title One Program,96.5,14.4,23.8,,ELEMENTARY,82
2020,15016299025249C,CICS - Washington Pk Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",95.3,8.4,27.3,,CHARTER SCH,
2020,150162990252500,Walsh Elem School,Chicago,Cook,Schoolwide Title One Program,96.1,8.6,17.6,,ELEMENTARY,83.7
2020,150162990252501,Ward  J Elem School,Chicago,Cook,Schoolwide Title One Program,98.5,2.8,2,,ELEMENTARY,91.9
2020,150162990252502,Warren Elem School,Chicago,Cook,Schoolwide Title One Program,96.5,14,15.3,,ELEMENTARY,83.3
2020,150162990252503,Washington  G Elem School,Chicago,Cook,Schoolwide Title One Program,96.5,3.5,3.6,,ELEMENTARY,89.4
2020,150162990252504,Waters Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.8,4.1,8.8,,ELEMENTARY,95.7
2020,150162990252505,Webster Elem School,Chicago,Cook,Schoolwide Title One Program,96.5,7.6,22,,ELEMENTARY,84.6
2020,150162990252506,Wentworth Elem School,Chicago,Cook,Schoolwide Title One Program,95,22.5,30.4,,ELEMENTARY,81.5
2020,150162990252507,Westcott Elem School,Chicago,Cook,Schoolwide Title One Program,96.2,15.8,27,,ELEMENTARY,84.8
2020,150162990252510,Pritzker Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.9,3.9,7,,ELEMENTARY,93.2
2020,150162990252512,Whistler Elem School,Chicago,Cook,Schoolwide Title One Program,97.1,8.5,15.8,,ELEMENTARY,87.8
2020,150162990252513,Whitney Elem School,Chicago,Cook,Schoolwide Title One Program,96.7,5.5,9.2,,ELEMENTARY,91.8
2020,150162990252514,Whittier Elem School,Chicago,Cook,Schoolwide Title One Program,96.2,6.5,21,,ELEMENTARY,82.9
2020,150162990252516,Wildwood Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.1,0.4,7.7,,ELEMENTARY,95.3
2020,15016299025251C,CICS - West Belden Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.8,1.3,6.5,,CHARTER SCH,32.3
2020,150162990252521,Woodson South Elem School,Chicago,Cook,Schoolwide Title One Program,95.5,15.5,29.4,,ELEMENTARY,82.1
2020,150162990252525,Young Elem School,Chicago,Cook,Schoolwide Title One Program,95,11.8,24.8,,ELEMENTARY,96.2
2020,15016299025252C,CICS - Avalon/South Shore,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.4,7.7,17.4,,CHARTER SCH,0
2020,150162990252542,Yates Elem School,Chicago,Cook,Schoolwide Title One Program,96.1,10.3,18.8,,ELEMENTARY,73.9
2020,15016299025254C,CICS - Irving Park Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.3,2.2,14.5,,CHARTER SCH,
2020,15016299025255C,CICS - Loomis Primary Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",95.2,8.8,25,,CHARTER SCH,0
2020,15016299025258C,Univ of Chicago Chtr-Nth Kenwood,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.7,0.9,16.3,,CHARTER SCH,76.9
2020,150162990252597,Hernandez Middle School,Chicago,Cook,Schoolwide Title One Program,96.4,3.4,16.9,,ELEMENTARY,86.2
2020,15016299025259C,Acero Chtr Sch Network - Octavio Paz Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.6,6.3,11.2,,CHARTER SCH,80.7
2020,150162990252603,Dirksen Elem School,Chicago,Cook,Schoolwide Title One Program,96.9,9.9,15.4,,ELEMENTARY,95.6
2020,150162990252605,Depriest Elem School,Chicago,Cook,Schoolwide Title One Program,96.8,15.4,22.1,,ELEMENTARY,92.1
2020,15016299025260C,Acero Chtr Sch Network - Rufino Tamayo Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.9,0.7,1.2,,CHARTER SCH,92.7
2020,150162990252617,Cuffe Math-Sci Tech Elem Academy,Chicago,Cook,Schoolwide Title One Program,95.3,17.6,23,,ELEMENTARY,86.3
2020,150162990252618,Foster Park Elem School,Chicago,Cook,Schoolwide Title One Program,97.1,11,13.4,,ELEMENTARY,76
2020,15016299025261C,Acero Chtr Sch Network - Carlos Fuentes Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.9,4.2,2.8,,CHARTER SCH,80.3
2020,150162990252620,Hughes L Elem School,Chicago,Cook,Schoolwide Title One Program,95.2,24.4,35.2,,ELEMENTARY,90.5
2020,150162990252622,Grissom Elem School,Chicago,Cook,Schoolwide Title One Program,96,6.1,21.2,,ELEMENTARY,92.1
2020,15016299025262C,Acero Chtr Sch Network - Bartolome de las Casas,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.4,4.1,0.8,,CHARTER SCH,75.7
2020,150162990252634,McNair Elem School,Chicago,Cook,Schoolwide Title One Program,97.4,18.8,15.5,,ELEMENTARY,74.5
2020,150162990252636,Hay Elem Community Academy,Chicago,Cook,Schoolwide Title One Program,95.1,11.2,32.2,,ELEMENTARY,79.2
2020,150162990252637,Cullen Elem School,Chicago,Cook,Schoolwide Title One Program,96.3,11.6,16.3,,ELEMENTARY,96.4
2020,15016299025263C,Acero Chtr Sch Network - Officer Donald J Marquez Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.3,7.3,5,,CHARTER SCH,79.5
2020,15016299025264C,Acero Chtr Sch Network - SPC Daniel Zizumbo Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.2,1.6,8.2,,CHARTER SCH,82.6
2020,15016299025266C,Acero Chtr Sch Network- Sandra Cisneros Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.2,6.8,4.5,,CHARTER SCH,78.1
2020,15016299025267C,Acero Chtr Sch Network - Esmeralda Santiago Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",98.5,3.8,0,,CHARTER SCH,65.9
2020,15016299025268C,Acero Chtr Sch Newtwork - Roberto Clemente Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.4,1.9,5.8,,CHARTER SCH,80.6
2020,150162990252700,Clark  G R Elem School,Chicago,Cook,Schoolwide Title One Program,96.8,8.7,19.6,,ELEMENTARY,80.8
2020,150162990252703,Lee Elem School,Chicago,Cook,Schoolwide Title One Program,96.2,3.8,8.2,,ELEMENTARY,96.1
2020,150162990252704,Langford A Elem School,Chicago,Cook,Schoolwide Title One Program,95.3,17.3,23.7,,ELEMENTARY,67.7
2020,150162990252706,Salazar Elem Bilingual Center,Chicago,Cook,Schoolwide Title One Program,95.7,5.2,20.1,,ELEMENTARY,93.9
2020,15016299025270C,Acero Chtr Sch Network - Brighton Park Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.3,4.9,2.9,,CHARTER SCH,76
2020,150162990252714,Leland Elem School,Chicago,Cook,Schoolwide Title One Program,93.6,20.7,44.9,,ELEMENTARY,76.9
2020,150162990252724,Robinson Elem School,Chicago,Cook,Schoolwide Title One Program,94.4,17.2,36.9,,ELEMENTARY,77.8
2020,150162990252726,Hanson Park Elem School,Chicago,Cook,Schoolwide Title One Program,96.5,6.7,11.8,,ELEMENTARY,94.1
2020,150162990252729,White Elem Career Academy,Chicago,Cook,Schoolwide Title One Program,95.3,28.5,31,,ELEMENTARY,78.3
2020,15016299025272C,LEARN Charter Excel Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.9,4.8,18.5,,CHARTER SCH,0
2020,150162990252737,McDowell Elem School,Chicago,Cook,Schoolwide Title One Program,97.3,15.5,15.1,,ELEMENTARY,87.5
2020,150162990252739,Keller Elem Gifted Magnet School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",98.2,0.4,0.9,,ELEMENTARY,87.1
2020,15016299025273C,LEARN Chtr-Campbell Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.5,5.1,20.3,,CHARTER SCH,0
2020,150162990252743,Earhart Elem Opt for Knowl School,Chicago,Cook,Schoolwide Title One Program,97.3,3.8,9.4,,ELEMENTARY,96.2
2020,15016299025274C,LEARN Chtr - South Chicago Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.4,8.5,8.1,,CHARTER SCH,0
2020,15016299025275C,LEARN Chtr -  Hunter Perkins Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.3,1.9,10.6,,CHARTER SCH,0
2020,150162990252766,Till Elem Math & Science Academy,Chicago,Cook,Schoolwide Title One Program,95.6,20.2,33.5,,ELEMENTARY,81.6
2020,150162990252767,Ward  L Elem School,Chicago,Cook,Schoolwide Title One Program,96.2,18.7,25.7,,ELEMENTARY,70.9
